342,DASPLT x DDEADD,1.123,0.029360586587 
343,RCONSC x TD,1.125,0.029322164047 
344,DASPLT x DDEADC,1.129,0.029282933329 
345,FDEADD x RDEF6,1.131,0.029244570094 
346,EXPD6 x RDEF3,1.133,0.029206516858 
347,FDEADC x RDEF6,1.135,0.029168472764 
348,DDEAD x DPLACE,1.136,0.029133098096 
349,DPLACE x STYPE,1.136,0.029098063279 
350,DALIVE x HOSPNUM,1.139,0.029060122226 
351,DASPLT x ID14,1.139,0.029025588381 
352,RDEF6 x TD,1.141,0.028988525823 
353,DPLACE x RCONSC,1.142,0.028954102079 
354,DALIVED x DDEAD,1.145,0.028916559463 
355,DALIVE x RCONSC,1.145,0.028882641486 
356,DALIVE x DDEADC,1.148,0.028845443485 
357,DALIVE x DDEADD,1.151,0.028808322636 
358,DLH14 x DMH14,1.151,0.028774566320 
359,COUNTRY x FPLACE,1.153,0.028738815268 
360,FRECOVER x ONDRUG,1.156,0.028701921250 
361,HOSPNUM x OCCODE,1.164,0.028660126136 
362,CNTRYNUM x FPLACE,1.166,0.028624375084 
363,FDENNIS x HOSPNUM,1.169,0.028587857692 
364,DDEADC x DPLACE,1.174,0.028548731919 
365,EXPD14 x RDEF2,1.177,0.028513419825 
366,DALIVED x RCONSC,1.179,0.028478103930 
367,DCAREND x DMH14,1.179,0.028445260901 
368,DMH14 x DRSUNK,1.179,0.028412572327 
369,FDENNIS x RDEF3,1.179,0.028380176099 
370,DRSUNK x RATRIAL,1.179,0.028347945531 
371,OCCODE x RDEF3,1.180,0.028315572213 
372,DCAREND x RATRIAL,1.180,0.028283395884 
373,DCAREND x RASP3,1.180,0.028251267993 
374,DRSUNK x RASP3,1.180,0.028219167323 
375,DHH14 x RATRIAL,1.180,0.028187094449 
376,RASP3 x RATRIAL,1.180,0.028155021575 
377,DHH14 x RASP3,1.180,0.028122948702 
378,AGE x SEX,1.181,0.028089535923 
379,DMH14 x RASP3,1.182,0.028057497108 
380,DCAREND x DHH14,1.182,0.028025460740 
381,DHH14 x DMH14,1.182,0.027993426110 
382,DMH14 x RATRIAL,1.182,0.027961391480 
383,DHH14 x DRSUNK,1.182,0.027929358589 
384,DASPLT x EXPD14,1.185,0.027894131388 
385,COUNTRY x TD,1.213,0.027831164215 
386,HOSPNUM x RDELAY,1.249,0.027758293472 
387,DASPLT x EXPD6,1.252,0.027723236663 
388,AGE x FAP,1.256,0.027688020877 
389,DALIVE x STYPE,1.256,0.027656252714 
390,AGE x DIED,1.257,0.027623239271 
391,RATRIAL x RDATE,1.258,0.027590023796 
392,DASPLT x EXPDD,1.262,0.027555101277 
393,HOSPNUM x RATRIAL,1.264,0.027521058264 
394,AGE x FOAC,1.266,0.027486832668 
395,CMPLHEP x NCCODE,1.267,0.027454867276 
396,FDEADD x TD,1.345,0.027336186083 
397,AGE x FRECOVER,1.347,0.027302241956 
398,FRECOVER x STYPE,1.348,0.027271027978 
399,COUNTRY x RDELAY,1.361,0.027225217487 
400,AGE x FDEAD,1.363,0.027191510755 
401,FOAC x STYPE,1.363,0.027160690414 
402,DRSUNK x RDATE,1.365,0.027127861849 
403,DDIAGISC x RCT,1.365,0.027097270589 
404,DALIVED x STYPE,1.369,0.027062555530 
405,DHH14 x RDATE,1.371,0.027030515250 
406,DCAREND x RDATE,1.373,0.026997953722 
407,EXPD14 x RDEF7,1.375,0.026965129419 
408,DMH14 x RDATE,1.377,0.026932794593 
409,COUNTRY x RASP3,1.378,0.026901832260 
410,DALIVE x ID14,1.378,0.026871796161 
411,EXPDD x RDEF7,1.380,0.026839292617 
412,CNTRYNUM x RASP3,1.381,0.026808330284 
413,ID14 x ONDRUG,1.383,0.026776784125 
414,HOSPNUM x RVISINF,1.384,0.026745407785 
415,RDEF1 x STYPE,1.384,0.026715626912 
416,RDEF6 x RDEF7,1.385,0.026685902625 
417,COUNTRY x FOAC,1.386,0.026655093272 
418,HOSPNUM x RDEF5,1.388,0.026622987036 
419,FDEAD x STYPE,1.388,0.026593353586 
420,FAP x STYPE,1.388,0.026563694923 
421,COUNTRY x RDEF6,1.389,0.026533339132 
422,DIED x STYPE,1.389,0.026503947467 
423,CNTRYNUM x FOAC,1.390,0.026473138114 
424,EXPDD x RATRIAL,1.393,0.026441339640 
425,CNTRYNUM x RDEF6,1.394,0.026410983849 
426,DDEADC x DEAD1,1.395,0.026380028675 
427,DPLACE x RDEF3,1.395,0.026350927030 
428,FOAC x RATRIAL,1.396,0.026321906301 
429,DDEADD x DPLACE,1.401,0.026286961147 
430,DASPLT x RDEF5,1.401,0.026258044543 
431,RDEF5 x RDEF7,1.401,0.026229266395 
432,AGE x DPLACE,1.406,0.026195611926 
433,FDEADC x FDEADD,1.483,0.026079498210 
434,FPLACE x HOSPNUM,1.489,0.026044976295 
435,FPLACE x RDEF4,1.489,0.026016351341 
436,DASPLT x RDEF6,1.489,0.025987818302 
437,DPLACE x ID14,1.489,0.025959314114 
438,DALIVED x ID14,1.491,0.025929278015 
439,COUNTRY x RDEF5,1.492,0.025900091824 
440,DDEAD x DEAD1,1.492,0.025871817164 
441,EXPDD x RDEF2,1.494,0.025841061028 
442,OCCODE x RDEF4,1.494,0.025812686969 
443,CNTRYNUM x RDEF5,1.495,0.025783500778 
444,FDENNIS x RDEF4,1.495,0.025755406645 
445,RDELAY x RVISINF,1.496,0.025726605961 
446,DASPLT x RXASP,1.496,0.025698615439 
447,COUNTRY x FAP,1.497,0.025669319601 
448,CNTRYNUM x RDELAY,1.513,0.025623509109 
449,EXPD6 x RDEF7,1.516,0.025593411915 
450,CNTRYNUM x FAP,1.517,0.025564116077 
451,CMPLASP x NCCODE,1.518,0.025536209328 
452,DASPLT x RCONSC,1.518,0.025508975178 
453,STYPE x TD,1.522,0.025477595850 
454,DMH14 x HOSPNUM,1.525,0.025447634046 
455,EXPD14 x RDEF8,1.527,0.025418540919 
456,DDEADD x DEAD1,1.529,0.025390338180 
457,DDEAD x RCONSC,1.529,0.025363862725 
458,FDEADD x STYPE,1.533,0.025333354306 
459,EXPDD x RDEF8,1.535,0.025304746088 
460,DDEAD x EXPD14,1.538,0.025275326666 
461,HOSPNUM x STYPE,1.542,0.025245143829 
462,RDEF7 x RDEF8,1.542,0.025219190977 
463,DEAD4 x FDEADC,1.544,0.025191760413 
464,DDEAD x EXPDD,1.547,0.025162847883 
465,HOSPNUM x RDEF6,1.549,0.025134806196 
466,FAP x RATRIAL,1.549,0.025109225114 
467,FDEADC x STYPE,1.553,0.025079556457 
468,DALIVED x RDEF3,1.555,0.025051818407 
469,DDEAD x EXPD6,1.558,0.025023265001 
470,DRSUNK x HOSPNUM,1.561,0.024994738149 
471,RDEF1 x RDEF5,1.561,0.024969724228 
472,DIED x RDEF4,1.561,0.024944814451 
473,FDEAD x RDEF4,1.562,0.024919887394 
474,CNTRYNUM x TD,1.595,0.024856920221 
475,FOAC x RDEF4,1.595,0.024832016495 
476,DHH14 x HOSPNUM,1.598,0.024804859289 
477,FRECOVER x RDEF4,1.598,0.024780203300 
478,DALIVE x RDEF3,1.598,0.024755580764 
479,RDEF1 x RDEF6,1.598,0.024731034788 
480,DCAREND x HOSPNUM,1.601,0.024703189658 
481,EXPD14 x ID14,1.603,0.024677119665 
482,RDEF3 x RDEF6,1.603,0.024652710432 
483,COUNTRY x DCAA,1.604,0.024627232187 
484,FAP x RDEF4,1.604,0.024602967861 
485,DASPLT x HOSPNUM,1.607,0.024575430543 
486,ID14 x RCONSC,1.607,0.024551283592 
487,DDEAD x RDEF5,1.607,0.024527139872 
488,CNTRYNUM x DCAA,1.608,0.024501661627 
489,EXPD6 x RDEF8,1.611,0.024475156671 
490,EXPD6 x RDEF2,1.613,0.024448659075 
491,DDEADD x RCONSC,1.615,0.024422177942 
492,DDEADC x RCONSC,1.618,0.024395846533 
493,FOAC x HOSPNUM,1.621,0.024368689763 
494,DPLACE x RDEF4,1.621,0.024344896520 
495,COUNTRY x STYPE,1.622,0.024319769394 
496,RDEF6 x RDEF8,1.622,0.024296142407 
497,FPLACE x RDEF3,1.622,0.024272464774 
498,EXPDD x ID14,1.624,0.024247277698 
499,COUNTRY x FRECOVER,1.625,0.024222744674 
500,CNTRYNUM x STYPE,1.627,0.024197617548 
501,EXPD6 x ID14,1.628,0.024172721802 
502,FPLACE x SEX,1.628,0.024149446550 
503,DDEAD x RDEF6,1.628,0.024126281642 
504,RDEF3 x RDEF5,1.629,0.024103157215 
505,CNTRYNUM x FRECOVER,1.630,0.024078624190 
506,AGE x RDEF5,1.632,0.024053574468 
507,FAP x HOSPNUM,1.636,0.024026413232 
508,FDEADD x RDEF4,1.638,0.024001017561 
509,FRECOVER x RDEF3,1.638,0.023978148926 
510,AGE x DALIVE,1.641,0.023952587482 
511,FRECOVER x HOSPNUM,1.644,0.023926494318 
512,COUNTRY x RATRIAL,1.644,0.023903088805 
513,DEAD1 x EXPDD,1.646,0.023878918150 
514,RDEF8 x STYPE,1.646,0.023856372485 
515,DEAD1 x EXPD14,1.648,0.023832250088 
516,DPLACE x RDEF1,1.648,0.023809690671 
517,FDEADC x RDEF4,1.650,0.023784746251 
518,CNTRYNUM x RATRIAL,1.651,0.023761340738 
519,DEAD4 x OCCODE,1.651,0.023738902114 
520,DEAD4 x DIED,1.651,0.023716654011 
521,RDEF4 x TD,1.654,0.023691853810 
522,DEAD4 x FDEAD,1.654,0.023669604230 
523,DALIVE x RDEF4,1.654,0.023647327418 
524,COUNTRY x DASPLT,1.655,0.023623949625 
525,FPLACE x ONDRUG,1.660,0.023595745688 
526,DEAD1 x EXPD6,1.662,0.023571961533 
527,DDEAD x ONDRUG,1.665,0.023546499884 
528,OCCODE x SEX,1.665,0.023524355413 
529,DEAD4 x FDENNIS,1.665,0.023502332163 
530,DALIVE x DEAD1,1.665,0.023480322732 
531,DEAD4 x FPLACE,1.665,0.023458269581 
532,DASPLT x DEAD1,1.665,0.023436285294 
533,DEAD4 x FOAC,1.665,0.023414338479 
534,RCONSC x RDEF7,1.665,0.023392385692 
535,DEAD4 x FAP,1.666,0.023370430016 
536,FDENNIS x RDEF1,1.666,0.023348457634 
537,CNTRYNUM x DASPLT,1.667,0.023325079840 
538,DALIVED x RDEF4,1.669,0.023300628908 
