oracle,dataset,iters,measurements,kway,epsilon,seed,noisy_error,error,time
exact,loans,10000,32,2,10.0,0,0.3595867694914285,0.04732026921395459,1692.012330532074
gum,loans,10000,32,2,10.0,0,0.3595867694914285,0.058464674384610275,1739.447463274002
convex,stroke,10000,32,3,0.03162277660168379,0,159.0931133104227,0.5821438513437746,1159.9729812145233
convex,stroke,10000,32,3,0.01,0,502.9000083989747,0.8132747465046675,1160.175577878952
convex,stroke,10000,32,2,0.1,0,10.792730833242324,0.13516569850407475,663.9150178432465
convex,stroke,10000,32,2,0.31622776601683794,0,3.4261920390589533,0.06151149475733536,668.0325245857239
gum,stroke,10000,32,3,0.1,0,50.37172613027128,0.3637925874447689,737.4673693180084
gum,stroke,10000,32,3,0.31622776601683794,0,15.990689449015589,0.21544134499746878,738.107991695404
gum,stroke,10000,32,2,10.0,0,0.12458990865796381,0.006150278863107616,153.4910373687744
gum,stroke,10000,32,2,3.1622776601683795,0,0.3591719753686008,0.01263252788868575,157.13985347747803
exact,stroke,10000,32,2,0.03162277660168379,0,34.08755826515225,0.25560586770102567,1574.7997324466705
convex,stroke,10000,32,3,0.1,0,50.37172613027128,0.38616772017866496,1072.7180123329163
gum,msnbc,10000,32,2,0.01,0,0.3909447586210514,0.10122012908603376,16.460678577423096
convex,stroke,10000,32,2,3.1622776601683795,0,0.3591719753686008,0.012210374420283355,732.919842004776
exact,stroke,10000,32,3,0.01,0,502.9000083989747,0.7991907395736205,1968.0822923183441
convex,stroke,10000,64,3,1.0,0,81.97404708379305,0.17091828574625728,16969.829206943512
exact,stroke,10000,32,3,0.03162277660168379,0,159.0931133104227,0.5662380672370607,1971.8659250736237
gum,stroke,10000,32,3,3.1622776601683795,0,1.6763238754376042,0.06599813329923127,806.1106412410736
exact,stroke,10000,32,2,0.31622776601683794,0,3.4261920390589533,0.06061422464170304,1480.075679063797
gum,msnbc,10000,32,3,0.01,0,6.969753683384622,0.2090345341640408,324.21445775032043
convex,stroke,10000,32,3,3.1622776601683795,0,1.6763238754376042,0.07149689222552168,1117.0964839458466
convex,stroke,10000,32,3,0.31622776601683794,0,15.990689449015589,0.2339568338146402,1180.942663192749
exact,stroke,10000,32,2,0.1,0,10.792730833242324,0.13320236611991695,1815.2641217708588
gum,msnbc,10000,32,2,0.1,0,0.03915800752522867,0.025285193796049838,16.950527667999268
gum,msnbc,10000,32,2,0.03162277660168379,0,0.12367591517729944,0.05313048190226056,17.165013790130615
exact,stroke,10000,32,3,0.1,0,50.37172613027128,0.3767904782058383,1829.3757197856903
convex,stroke,10000,32,2,10.0,0,0.12458990865796381,0.005675733889969326,695.4259312152863
gum,stroke,10000,32,3,10.0,0,0.5814847840163456,0.030779215655368692,749.3934123516083
convex,msnbc,10000,32,2,0.01,0,0.3909447586210514,0.09885655082500851,749.8619451522827
exact,stroke,10000,32,2,10.0,0,0.12458990865796381,0.005547967333562547,1531.1198382377625
gum,msnbc,10000,32,3,0.03162277660168379,0,2.2048912188857037,0.12325396109012741,332.8681664466858
gum,msnbc,10000,32,3,0.1,0,0.6981080092891395,0.07667955367441212,334.95895171165466
exact,stroke,10000,32,2,3.1622776601683795,0,0.3591719753686008,0.012100041752166769,1649.986792087555
convex,stroke,10000,32,3,10.0,0,0.5814847840163456,0.03562713279875001,1117.8284935951233
gum,msnbc,10000,32,2,3.1622776601683795,0,0.0013031418212539362,0.00117229651290255,16.77245807647705
gum,msnbc,10000,32,2,0.31622776601683794,0,0.012430853295731101,0.00993000810330068,16.749730825424194
exact,stroke,10000,32,3,3.1622776601683795,0,1.6763238754376042,0.07106254900994945,1934.836344242096
exact,stroke,10000,32,3,0.31622776601683794,0,15.990689449015589,0.23162133382008507,1964.2206230163574
convex,msnbc,10000,32,2,0.1,0,0.03915800752522867,0.022684485922142863,773.2748758792877
convex,msnbc,10000,32,2,0.03162277660168379,0,0.12367591517729944,0.04938216860729376,775.543304681778
gum,msnbc,10000,32,3,0.31622776601683794,0,0.22161695133382556,0.04489401328596888,331.38702869415283
convex,msnbc,10000,32,3,0.01,0,6.969753683384622,0.2269653943320009,1607.728482723236
gum,msnbc,10000,32,2,10.0,0,0.0004520350461969643,0.0004122928287740979,19.00564956665039
convex,msnbc,10000,32,2,0.31622776601683794,0,0.012430853295731101,0.008993435115884992,759.9616739749908
exact,stroke,10000,32,3,10.0,0,0.5814847840163456,0.03427455861174923,1974.036190032959
convex,msnbc,10000,32,3,0.03162277660168379,0,2.2048912188857037,0.13378971830754177,1428.9454045295715
gum,msnbc,10000,32,3,10.0,0,0.00805886984995783,0.004906955724632588,315.42448902130127
gum,msnbc,10000,32,3,3.1622776601683795,0,0.023232380811788925,0.011220519142049844,368.0397400856018
gum,titanic,10000,32,3,0.01,0,5189.428296373972,0.5,18.334880113601685
gum,titanic,10000,32,3,0.03162277660168379,0,1641.6828200097152,0.5,19.028249502182007
gum,titanic,10000,32,2,0.01,0,438.8114551483948,1.4521833391418266,28.596025705337524
gum,titanic,10000,32,2,0.03162277660168379,0,138.81861083694778,1.0044733837463733,29.354233741760254
convex,loans,10000,32,3,1.0,0,125.48416706853098,0.47869940288079726,23455.228025197983
convex,msnbc,10000,32,3,0.31622776601683794,0,0.22161695133382556,0.04453082189215006,1245.1531245708466
convex,msnbc,10000,32,2,10.0,0,0.0004520350461969643,0.001013599282309858,670.2364549636841
convex,msnbc,10000,32,3,0.1,0,0.6981080092891395,0.07848954513295231,1296.8408422470093
convex,msnbc,10000,32,2,3.1622776601683795,0,0.0013031418212539362,0.0014549496079867637,854.7732932567596
convex,msnbc,10000,32,3,10.0,0,0.00805886984995783,0.019068365059847853,1088.7895257472992
convex,stroke,10000,128,3,1.0,0,62.35906626833494,0.1490096544115453,19820.635049819946
gum,titanic,10000,32,2,0.1,0,43.952455900587,0.6496468141008538,29.307928800582886
gum,titanic,10000,32,2,0.31622776601683794,0,13.95286853998573,0.41016119649732946,29.29794216156006
convex,adult,10000,32,3,0.03162277660168379,0,342.1470753638692,0.5288637772288324,9054.401413679123
convex,msnbc,10000,32,3,3.1622776601683795,0,0.023232380811788925,0.019850535679290997,1321.48916554451
convex,titanic,10000,32,2,0.01,0,438.8114551483948,1.4081966121982357,896.3367562294006
convex,titanic,10000,32,2,0.03162277660168379,0,138.81861083694778,0.9534863860676149,892.669406414032
gum,titanic,10000,32,2,3.1622776601683795,0,1.4626965734651423,0.1555850271096667,30.38912534713745
convex,titanic,10000,32,2,0.1,0,43.952455900587,0.6753356089692891,894.929037809372
gum,titanic,10000,32,3,0.1,0,519.7861534141167,0.6156964190874021,922.9763050079346
exact,fire,10000,16,3,1.0,0,0.06585448891002371,0.013353037959170736,32875.94601535797
gum,titanic,10000,32,2,10.0,0,0.5073815469464663,0.08306647792899512,29.255394458770752
convex,titanic,10000,32,3,0.01,0,5189.428296373972,0.5001459444081163,1863.4094111919403
convex,titanic,10000,32,2,3.1622776601683795,0,1.4626965734651423,0.1380043846369858,894.3361237049103
gum,titanic,10000,32,3,0.31622776601683794,0,165.0080233035435,0.5661717207961218,909.8511469364166
convex,titanic,10000,32,2,0.31622776601683794,0,13.95286853998573,0.43118599464994345,911.9119811058044
gum,titanic,10000,32,3,3.1622776601683795,0,17.29799643626515,0.263140505105771,914.2714684009552
convex,adult,10000,32,3,0.01,0,1081.5412653245364,0.686080701472341,10602.33946633339
convex,titanic,10000,32,3,0.1,0,519.7861534141167,0.6523167759387398,1909.5258769989014
convex,titanic,10000,32,3,0.03162277660168379,0,1641.6828200097152,0.5001350306957396,1948.6087954044342
gum,titanic,10000,32,3,10.0,0,6.000345081902138,0.15826675850317612,915.9564626216888
convex,titanic,10000,32,2,10.0,0,0.5073815469464663,0.07048488612713003,933.1655631065369
convex,titanic,10000,32,3,0.31622776601683794,0,165.0080233035435,0.5887320976899024,1975.1392467021942
convex,titanic,10000,32,3,3.1622776601683795,0,17.29799643626515,0.275476513686368,2229.7434089183807
gum,loans,10000,512,2,1.0,0,9.758677170957768,0.2732705316470735,25844.33699321747
convex,stroke,10000,512,2,1.0,0,2.684190425217941,0.06603039489411927,22262.57560157776
convex,titanic,10000,32,3,10.0,0,6.000345081902138,0.1523842658777228,1906.044909954071
exact,fire,10000,32,2,10.0,0,0.0010751244879951523,0.001075693717991597,12789.283315896988
convex,msnbc,10000,256,3,1.0,0,0.20117127923017908,0.03691166972228296,19197.146327018738
exact,adult,10000,32,2,1.0,0,0.28309728698835174,0.04312758167783242,31750.306101560593
convex,loans,10000,32,3,0.01,0,12331.440251697833,1.872544575829639,12351.364320278168
convex,loans,10000,32,3,10.0,0,14.258390836375263,0.19734536853439133,10793.271821260452
convex,loans,10000,32,3,0.1,0,1235.147983249851,0.9113868546965307,12480.645085573196
convex,loans,10000,32,3,0.31622776601683794,0,392.10226333412936,0.6971196372807301,12529.261326313019
convex,loans,10000,32,3,0.03162277660168379,0,3901.0681815054636,1.2061371580908935,13555.172736883163
convex,loans,10000,32,3,3.1622776601683795,0,41.10456823865011,0.2968139359276713,13209.823763132095
exact,adult,10000,32,2,0.01,0,27.820221159917864,0.41575821445151456,19385.03568124771
exact,adult,10000,32,2,0.31622776601683794,0,0.8845983486606873,0.0887883012102062,18344.651123523712
exact,adult,10000,32,2,0.1,0,2.786543125366584,0.16714913449858027,19270.623748779297
exact,adult,10000,32,2,10.0,0,0.03216749855296838,0.007318054743049934,18131.739668130875
exact,adult,10000,32,2,3.1622776601683795,0,0.09273354577740713,0.018617736679399605,18172.075429439545
exact,adult,10000,32,2,0.03162277660168379,0,8.80096544719973,0.27696278847496275,19709.24851822853
